,...1,GISJOIN,FIPS,ADI_NATRANK,ADI_STATERNK,STATE
3952,114134,G29020900902004,2.92091E+11,54,3,29
3953,114135,G29020900902005,2.92091E+11,55,4,29
3954,114136,G29020900904001,2.92091E+11,63,5,29
3955,114137,G29020900904002,2.92091E+11,61,4,29
3956,114138,G29020900904003,2.92091E+11,69,6,29
3957,114139,G29020900904004,2.92091E+11,68,5,29
3958,114140,G29020900905001,2.92091E+11,48,3,29
3959,114141,G29020900905002,2.92091E+11,38,2,29
3960,114142,G29020900905003,2.92091E+11,66,5,29
3961,114143,G29020900906011,2.92091E+11,33,1,29
3962,114144,G29020900906012,2.92091E+11,45,2,29
3963,114145,G29020900906013,2.92091E+11,45,2,29
3964,114146,G29020900906021,2.92091E+11,67,5,29
3965,114147,G29020900906022,2.92091E+11,76,7,29
3966,114148,G29020900906023,2.92091E+11,58,4,29
3967,114149,G29021104801001,2.92115E+11,93,9,29
3968,114150,G29021104801002,2.92115E+11,85,8,29
3969,114151,G29021104801003,2.92115E+11,90,9,29
3970,114152,G29021104802001,2.92115E+11,84,8,29
3971,114153,G29021104802002,2.92115E+11,82,7,29
3972,114154,G29021104803001,2.92115E+11,79,7,29
3973,114155,G29021104803002,2.92115E+11,94,10,29
3974,114156,G29021104803003,2.92115E+11,90,9,29
3975,114157,G29021304801051,2.92135E+11,76,7,29
3976,114158,G29021304801052,2.92135E+11,79,7,29
3977,114159,G29021304801053,2.92135E+11,64,5,29
3978,114160,G29021304801054,2.92135E+11,68,5,29
3979,114161,G29021304801055,2.92135E+11,61,4,29
3980,114162,G29021304801061,2.92135E+11,65,5,29
3981,114163,G29021304802011,2.92135E+11,52,3,29
3982,114164,G29021304802012,2.92135E+11,56,4,29
3983,114165,G29021304802013,2.92135E+11,62,4,29
3984,114166,G29021304802014,2.92135E+11,71,6,29
3985,114167,G29021304802015,2.92135E+11,55,4,29
3986,114168,G29021304802021,2.92135E+11,91,9,29
3987,114169,G29021304802022,2.92135E+11,53,3,29
3988,114170,G29021304802023,2.92135E+11,46,3,29
3989,114171,G29021304802024,2.92135E+11,93,9,29
3990,114172,G29021304803011,2.92135E+11,66,5,29
3991,114173,G29021304803012,2.92135E+11,51,3,29
3992,114174,G29021304803013,2.92135E+11,81,7,29
3993,114175,G29021304803021,2.92135E+11,64,5,29
3994,114176,G29021304803022,2.92135E+11,66,5,29
3995,114177,G29021304804011,2.92135E+11,72,6,29
3996,114178,G29021304804012,2.92135E+11,75,6,29
3997,114179,G29021304804013,2.92135E+11,93,9,29
3998,114180,G29021304804014,2.92135E+11,82,7,29
3999,114181,G29021304804021,2.92135E+11,69,6,29
4000,114182,G29021304804022,2.92135E+11,83,8,29
4001,114183,G29021304804023,2.92135E+11,78,7,29
4002,114184,G29021304805011,2.92135E+11,41,2,29
4003,114185,G29021304805012,2.92135E+11,44,2,29
4004,114186,G29021304805021,2.92135E+11,80,7,29
4005,114187,G29021304805022,2.92135E+11,GQ,GQ,29
4006,114188,G29021304805023,2.92135E+11,70,6,29
4007,114189,G29021304805024,2.92135E+11,75,6,29
4008,114190,G29021304805025,2.92135E+11,57,4,29
4009,114191,G29021504801001,2.92155E+11,62,4,29
4010,114192,G29021504801002,2.92155E+11,84,8,29
4011,114193,G29021504801003,2.92155E+11,GQ,GQ,29
4012,114194,G29021504801004,2.92155E+11,79,7,29
4013,114195,G29021504801005,2.92155E+11,78,7,29
4014,114196,G29021504801006,2.92155E+11,68,5,29
4015,114197,G29021504802001,2.92155E+11,66,5,29
4016,114198,G29021504802002,2.92155E+11,94,10,29
4017,114199,G29021504802003,2.92155E+11,86,8,29
4018,114200,G29021504802004,2.92155E+11,96,10,29
4019,114201,G29021504802005,2.92155E+11,87,8,29
4020,114202,G29021504803001,2.92155E+11,79,7,29
4021,114203,G29021504803002,2.92155E+11,86,8,29
4022,114204,G29021504803003,2.92155E+11,67,5,29
4023,114205,G29021504803004,2.92155E+11,75,6,29
4024,114206,G29021504803005,2.92155E+11,84,8,29
4025,114207,G29021504803006,2.92155E+11,90,9,29
4026,114208,G29021504804001,2.92155E+11,53,3,29
4027,114209,G29021504804002,2.92155E+11,84,8,29
4028,114210,G29021504804003,2.92155E+11,86,8,29
4029,114211,G29021504804004,2.92155E+11,57,4,29
4030,114212,G29021504804005,2.92155E+11,90,9,29
4031,114213,G29021709501001,2.9218E+11,89,9,29
4032,114214,G29021709501002,2.9218E+11,87,8,29
4033,114215,G29021709501003,2.9218E+11,60,4,29
4034,114216,G29021709502001,2.9218E+11,75,6,29
4035,114217,G29021709502002,2.9218E+11,55,4,29
4036,114218,G29021709503001,2.9218E+11,96,10,29
4037,114219,G29021709503002,2.9218E+11,94,10,29
4038,114220,G29021709503003,2.9218E+11,83,8,29
4039,114221,G29021709503004,2.9218E+11,84,8,29
4040,114222,G29021709503005,2.9218E+11,83,8,29
4041,114223,G29021709503006,2.9218E+11,90,9,29
4042,114224,G29021709504001,2.9218E+11,88,8,29
4043,114225,G29021709504002,2.9218E+11,95,10,29
4044,114226,G29021709504003,2.9218E+11,97,10,29
4045,114227,G29021709505001,2.9218E+11,65,5,29
4046,114228,G29021709505002,2.9218E+11,51,3,29
4047,114229,G29021709506001,2.9218E+11,90,9,29
4048,114230,G29021709506002,2.9218E+11,87,8,29
4049,114231,G29021908201011,2.92198E+11,49,3,29
4050,114232,G29021908201012,2.92198E+11,66,5,29
4051,114233,G29021908201013,2.92198E+11,50,3,29
4052,114234,G29021908201014,2.92198E+11,57,4,29
4053,114235,G29021908201021,2.92198E+11,89,9,29
4054,114236,G29021908201022,2.92198E+11,86,8,29
4055,114237,G29021908201023,2.92198E+11,78,7,29
4056,114238,G29021908201024,2.92198E+11,64,5,29
4057,114239,G29021908201025,2.92198E+11,80,7,29
4058,114240,G29021908201031,2.92198E+11,45,2,29
4059,114241,G29021908201032,2.92198E+11,69,6,29
4060,114242,G29021908201033,2.92198E+11,46,3,29
4061,114243,G29021908202011,2.92198E+11,36,2,29
4062,114244,G29021908202012,2.92198E+11,35,2,29
4063,114245,G29021908202021,2.92198E+11,34,2,29
4064,114246,G29021908202022,2.92198E+11,44,2,29
4065,114247,G29021908202023,2.92198E+11,58,4,29
4066,114248,G29021908202024,2.92198E+11,45,2,29
4067,114249,G29021908202025,2.92198E+11,54,3,29
4068,114250,G29022104601001,2.92215E+11,83,8,29
4069,114251,G29022104601002,2.92215E+11,75,6,29
4070,114252,G29022104601003,2.92215E+11,85,8,29
4071,114253,G29022104601004,2.92215E+11,95,10,29
4072,114254,G29022104602001,2.92215E+11,88,8,29
4073,114255,G29022104602002,2.92215E+11,86,8,29
4074,114256,G29022104602003,2.92215E+11,77,7,29
4075,114257,G29022104603001,2.92215E+11,GQ,GQ,29
4076,114258,G29022104603002,2.92215E+11,81,7,29
4077,114259,G29022104603003,2.92215E+11,85,8,29
4078,114260,G29022104603004,2.92215E+11,92,9,29
4079,114261,G29022104604001,2.92215E+11,78,7,29
4080,114262,G29022104604002,2.92215E+11,92,9,29
4081,114263,G29022104604003,2.92215E+11,67,5,29
4082,114264,G29022104604004,2.92215E+11,93,9,29
4083,114265,G29022104605001,2.92215E+11,86,8,29
4084,114266,G29022104605002,2.92215E+11,46,3,29
4085,114267,G29022104605003,2.92215E+11,80,7,29
4086,114268,G29022104605004,2.92215E+11,84,8,29
4087,114269,G29022306901001,2.92237E+11,82,7,29
4088,114270,G29022306901002,2.92237E+11,96,10,29
4089,114271,G29022306901003,2.92237E+11,83,8,29
4090,114272,G29022306901004,2.92237E+11,90,9,29
4091,114273,G29022306902001,2.92237E+11,86,8,29
4092,114274,G29022306902002,2.92237E+11,91,9,29
4093,114275,G29022306902003,2.92237E+11,54,3,29
4094,114276,G29022306902004,2.92237E+11,75,6,29
4095,114277,G29022306903001,2.92237E+11,93,9,29
4096,114278,G29022306903002,2.92237E+11,93,9,29
4097,114279,G29022306903003,2.92237E+11,93,9,29
4098,114280,G29022306903004,2.92237E+11,88,8,29
4099,114281,G29022306904001,2.92237E+11,91,9,29
4100,114282,G29022306904002,2.92237E+11,74,6,29
4101,114283,G29022306904003,2.92237E+11,95,10,29
4102,114284,G29022504701011,2.92255E+11,62,5,29
4103,114285,G29022504701012,2.92255E+11,83,8,29
4104,114286,G29022504701013,2.92255E+11,63,5,29
4105,114287,G29022504701021,2.92255E+11,85,8,29
4106,114288,G29022504701022,2.92255E+11,62,5,29
4107,114289,G29022504701023,2.92255E+11,58,4,29
4108,114290,G29022504702011,2.92255E+11,59,4,29
4109,114291,G29022504702012,2.92255E+11,77,7,29
4110,114292,G29022504702013,2.92255E+11,89,9,29
4111,114293,G29022504702021,2.92255E+11,78,7,29
4112,114294,G29022504702022,2.92255E+11,58,4,29
4113,114295,G29022504702023,2.92255E+11,82,7,29
4114,114296,G29022504703011,2.92255E+11,47,3,29
4115,114297,G29022504703012,2.92255E+11,49,3,29
4116,114298,G29022504703013,2.92255E+11,72,6,29
4117,114299,G29022504703021,2.92255E+11,53,3,29
4118,114300,G29022504703022,2.92255E+11,72,6,29
4119,114301,G29022504703023,2.92255E+11,59,4,29
4120,114302,G29022504704011,2.92255E+11,67,5,29
4121,114303,G29022504704012,2.92255E+11,88,8,29
4122,114304,G29022504704013,2.92255E+11,90,9,29
4123,114305,G29022504704021,2.92255E+11,84,8,29
4124,114306,G29022504704022,2.92255E+11,GQ,GQ,29
4125,114307,G29022709601001,2.9228E+11,62,5,29
4126,114308,G29022709601002,2.9228E+11,92,9,29
4127,114309,G29022709601003,2.9228E+11,90,9,29
4128,114310,G29022904901001,2.92295E+11,82,7,29
4129,114311,G29022904901002,2.92295E+11,65,5,29
4130,114312,G29022904901003,2.92295E+11,96,10,29
4131,114313,G29022904901004,2.92295E+11,52,3,29
4132,114314,G29022904902001,2.92295E+11,70,6,29
4133,114315,G29022904902002,2.92295E+11,61,4,29
4134,114316,G29022904902003,2.92295E+11,56,4,29
4135,114317,G29022904902004,2.92295E+11,95,10,29
4136,114318,G29022904903001,2.92295E+11,78,7,29
4137,114319,G29022904903002,2.92295E+11,83,8,29
4138,114320,G29022904903003,2.92295E+11,62,5,29
4139,114321,G29022904903004,2.92295E+11,91,9,29
4140,114322,G29022904903005,2.92295E+11,94,10,29
4141,114323,G29022904904001,2.92295E+11,92,9,29
4142,114324,G29022904904002,2.92295E+11,95,10,29
4143,114325,G29022904904003,2.92295E+11,97,10,29
4144,114326,G29022904904004,2.92295E+11,95,10,29
4145,114327,G29022904904005,2.92295E+11,97,10,29
4146,114328,G29022904904006,2.92295E+11,85,8,29
4147,114329,G29051001011001,2.95101E+11,71,6,29
4148,114330,G29051001011002,2.95101E+11,77,7,29
4149,114331,G29051001012001,2.95101E+11,56,4,29
4150,114332,G29051001012002,2.95101E+11,70,6,29
4151,114333,G29051001012003,2.95101E+11,56,4,29
4152,114334,G29051001013001,2.95101E+11,65,5,29
4153,114335,G29051001013002,2.95101E+11,62,5,29
4154,114336,G29051001013003,2.95101E+11,47,3,29
4155,114337,G29051001013004,2.95101E+11,75,6,29
4156,114338,G29051001014001,2.95101E+11,80,7,29
4157,114339,G29051001014002,2.95101E+11,86,8,29
4158,114340,G29051001014003,2.95101E+11,57,4,29
4159,114341,G29051001015001,2.95101E+11,80,7,29
4160,114342,G29051001015002,2.95101E+11,95,10,29
4161,114343,G29051001015003,2.95101E+11,93,9,29
4162,114344,G29051001015004,2.95101E+11,GQ,GQ,29
4163,114345,G29051001018001,2.95101E+11,75,6,29
4164,114346,G29051001018002,2.95101E+11,89,9,29
4165,114347,G29051001018003,2.95101E+11,88,8,29
4166,114348,G29051001018004,2.95101E+11,86,8,29
4167,114349,G29051001021001,2.95101E+11,72,6,29
4168,114350,G29051001021002,2.95101E+11,73,6,29
4169,114351,G29051001021003,2.95101E+11,75,6,29
4170,114352,G29051001022001,2.95101E+11,53,3,29
4171,114353,G29051001022002,2.95101E+11,51,3,29
4172,114354,G29051001022003,2.95101E+11,62,5,29
4173,114355,G29051001022004,2.95101E+11,33,1,29
4174,114356,G29051001022005,2.95101E+11,51,3,29
4175,114357,G29051001022006,2.95101E+11,24,1,29
4176,114358,G29051001022007,2.95101E+11,46,3,29
4177,114359,G29051001023001,2.95101E+11,77,7,29
4178,114360,G29051001023002,2.95101E+11,64,5,29
4179,114361,G29051001024001,2.95101E+11,89,9,29
4180,114362,G29051001024002,2.95101E+11,68,5,29
4181,114363,G29051001024003,2.95101E+11,67,5,29
4182,114364,G29051001025001,2.95101E+11,72,6,29
4183,114365,G29051001025002,2.95101E+11,70,6,29
4184,114366,G29051001031001,2.95101E+11,46,3,29
4185,114367,G29051001031002,2.95101E+11,66,5,29
4186,114368,G29051001031003,2.95101E+11,33,1,29
4187,114369,G29051001034001,2.95101E+11,58,4,29
4188,114370,G29051001034002,2.95101E+11,50,3,29
4189,114371,G29051001036001,2.95101E+11,73,6,29
4190,114372,G29051001036002,2.95101E+11,55,4,29
4191,114373,G29051001037001,2.95101E+11,57,4,29
4192,114374,G29051001037002,2.95101E+11,60,4,29
4193,114375,G29051001037003,2.95101E+11,68,5,29
4194,114376,G29051001038001,2.95101E+11,44,2,29
4195,114377,G29051001038002,2.95101E+11,40,2,29
4196,114378,G29051001038003,2.95101E+11,69,6,29
4197,114379,G29051001038004,2.95101E+11,57,4,29
4198,114380,G29051001038005,2.95101E+11,53,3,29
4199,114381,G29051001042001,2.95101E+11,59,4,29
4200,114382,G29051001042002,2.95101E+11,62,5,29
4201,114383,G29051001042003,2.95101E+11,51,3,29
4202,114384,G29051001042004,2.95101E+11,75,6,29
4203,114385,G29051001045001,2.95101E+11,61,4,29
4204,114386,G29051001045002,2.95101E+11,65,5,29
4205,114387,G29051001045003,2.95101E+11,41,2,29
4206,114388,G29051001051981,2.95101E+11,52,3,29
4207,114389,G29051001051982,2.95101E+11,35,2,29
4208,114390,G29051001051983,2.95101E+11,31,1,29
4209,114391,G29051001051984,2.95101E+11,17,1,29
4210,114392,G29051001052001,2.95101E+11,43,2,29
4211,114393,G29051001052002,2.95101E+11,38,2,29
4212,114394,G29051001053001,2.95101E+11,49,3,29
4213,114395,G29051001053002,2.95101E+11,52,3,29
4214,114396,G29051001053003,2.95101E+11,62,5,29
4215,114397,G29051001054001,2.95101E+11,96,10,29
4216,114398,G29051001054002,2.95101E+11,89,9,29
4217,114399,G29051001055001,2.95101E+11,58,4,29
4218,114400,G29051001055002,2.95101E+11,66,5,29
4219,114401,G29051001055003,2.95101E+11,90,9,29
4220,114402,G29051001061001,2.95101E+11,98,10,29
4221,114403,G29051001061002,2.95101E+11,90,9,29
4222,114404,G29051001061003,2.95101E+11,96,10,29
4223,114405,G29051001061004,2.95101E+11,97,10,29
4224,114406,G29051001062001,2.95101E+11,100,10,29
4225,114407,G29051001062002,2.95101E+11,100,10,29
4226,114408,G29051001062003,2.95101E+11,99,10,29
4227,114409,G29051001063001,2.95101E+11,89,9,29
4228,114410,G29051001063002,2.95101E+11,98,10,29
4229,114411,G29051001063003,2.95101E+11,100,10,29
4230,114412,G29051001063004,2.95101E+11,96,10,29
4231,114413,G29051001064001,2.95101E+11,97,10,29
4232,114414,G29051001064002,2.95101E+11,97,10,29
4233,114415,G29051001064003,2.95101E+11,95,10,29
4234,114416,G29051001064004,2.95101E+11,97,10,29
4235,114417,G29051001065001,2.95101E+11,GQ,GQ,29
4236,114418,G29051001065002,2.95101E+11,97,10,29
4237,114419,G29051001065003,2.95101E+11,94,10,29
4238,114420,G29051001066001,2.95101E+11,99,10,29
4239,114421,G29051001066002,2.95101E+11,93,9,29
4240,114422,G29051001066003,2.95101E+11,100,10,29
4241,114423,G29051001067001,2.95101E+11,97,10,29
4242,114424,G29051001067002,2.95101E+11,93,9,29
4243,114425,G29051001067003,2.95101E+11,97,10,29
4244,114426,G29051001067004,2.95101E+11,95,10,29
4245,114427,G29051001072001,2.95101E+11,98,10,29
4246,114428,G29051001072002,2.95101E+11,96,10,29
4247,114429,G29051001073001,2.95101E+11,95,10,29
4248,114430,G29051001073002,2.95101E+11,96,10,29
4249,114431,G29051001073003,2.95101E+11,100,10,29
4250,114432,G29051001073004,2.95101E+11,96,10,29
4251,114433,G29051001073005,2.95101E+11,99,10,29
4252,114434,G29051001073006,2.95101E+11,97,10,29
4253,114435,G29051001073007,2.95101E+11,98,10,29
4254,114436,G29051001074001,2.95101E+11,100,10,29
4255,114437,G29051001074002,2.95101E+11,100,10,29
4256,114438,G29051001074003,2.95101E+11,99,10,29
4257,114439,G29051001075001,2.95101E+11,96,10,29
4258,114440,G29051001075002,2.95101E+11,95,10,29
4259,114441,G29051001075003,2.95101E+11,100,10,29
4260,114442,G29051001075004,2.95101E+11,100,10,29
4261,114443,G29051001076001,2.95101E+11,97,10,29
4262,114444,G29051001076002,2.95101E+11,99,10,29
4263,114445,G29051001076003,2.95101E+11,94,10,29
4264,114446,G29051001081001,2.95101E+11,87,8,29
4265,114447,G29051001081002,2.95101E+11,97,10,29
4266,114448,G29051001081003,2.95101E+11,84,8,29
4267,114449,G29051001082001,2.95101E+11,99,10,29
4268,114450,G29051001082002,2.95101E+11,91,9,29
4269,114451,G29051001083001,2.95101E+11,88,8,29
4270,114452,G29051001083002,2.95101E+11,94,10,29
4271,114453,G29051001083003,2.95101E+11,98,10,29
4272,114454,G29051001096001,2.95101E+11,96,10,29
4273,114455,G29051001096002,2.95101E+11,99,10,29
4274,114456,G29051001096003,2.95101E+11,86,8,29
4275,114457,G29051001096004,2.95101E+11,93,9,29
4276,114458,G29051001096005,2.95101E+11,89,9,29
4277,114459,G29051001097001,2.95101E+11,100,10,29
4278,114460,G29051001097002,2.95101E+11,100,10,29
4279,114461,G29051001097003,2.95101E+11,99,10,29
4280,114462,G29051001097004,2.95101E+11,100,10,29
4281,114463,G29051001101001,2.95101E+11,99,10,29
4282,114464,G29051001101002,2.95101E+11,97,10,29
4283,114465,G29051001101003,2.95101E+11,98,10,29
4284,114466,G29051001102001,2.95101E+11,96,10,29
4285,114467,G29051001102002,2.95101E+11,96,10,29
4286,114468,G29051001102003,2.95101E+11,97,10,29
4287,114469,G29051001102004,2.95101E+11,PH,PH,29
4288,114470,G29051001103001,2.95101E+11,98,10,29
4289,114471,G29051001103002,2.95101E+11,92,9,29
4290,114472,G29051001103003,2.95101E+11,100,10,29
4291,114473,G29051001103004,2.95101E+11,99,10,29
4292,114474,G29051001104001,2.95101E+11,87,8,29
4293,114475,G29051001104002,2.95101E+11,99,10,29
4294,114476,G29051001104003,2.95101E+11,99,10,29
4295,114477,G29051001105001,2.95101E+11,99,10,29
4296,114478,G29051001105002,2.95101E+11,97,10,29
4297,114479,G29051001111001,2.95101E+11,87,8,29
4298,114480,G29051001111002,2.95101E+11,93,9,29
4299,114481,G29051001112001,2.95101E+11,99,10,29
4300,114482,G29051001112002,2.95101E+11,97,10,29
4301,114483,G29051001113001,2.95101E+11,99,10,29
4302,114484,G29051001113002,2.95101E+11,99,10,29
4303,114485,G29051001114001,2.95101E+11,99,10,29
4304,114486,G29051001114002,2.95101E+11,96,10,29
4305,114487,G29051001115001,2.95101E+11,78,7,29
4306,114488,G29051001115002,2.95101E+11,94,10,29
4307,114489,G29051001121001,2.95101E+11,8,1,29
4308,114490,G29051001121002,2.95101E+11,50,3,29
4309,114491,G29051001121003,2.95101E+11,PH,PH,29
4310,114492,G29051001122001,2.95101E+11,83,8,29
4311,114493,G29051001122002,2.95101E+11,97,10,29
4312,114494,G29051001122003,2.95101E+11,95,10,29
4313,114495,G29051001123001,2.95101E+11,96,10,29
4314,114496,G29051001123002,2.95101E+11,98,10,29
4315,114497,G29051001123003,2.95101E+11,99,10,29
4316,114498,G29051001124001,2.95101E+11,25,1,29
4317,114499,G29051001124002,2.95101E+11,18,1,29
4318,114500,G29051001124003,2.95101E+11,23,1,29
4319,114501,G29051001135001,2.95101E+11,56,4,29
4320,114502,G29051001135002,2.95101E+11,52,3,29
4321,114503,G29051001135003,2.95101E+11,53,3,29
4322,114504,G29051001135004,2.95101E+11,59,4,29
4323,114505,G29051001141011,2.95101E+11,65,5,29
4324,114506,G29051001141012,2.95101E+11,61,4,29
4325,114507,G29051001141013,2.95101E+11,56,4,29
4326,114508,G29051001141014,2.95101E+11,46,3,29
4327,114509,G29051001141021,2.95101E+11,17,1,29
4328,114510,G29051001141022,2.95101E+11,52,3,29
4329,114511,G29051001141023,2.95101E+11,29,1,29
4330,114512,G29051001141024,2.95101E+11,31,1,29
4331,114513,G29051001142001,2.95101E+11,56,4,29
4332,114514,G29051001142002,2.95101E+11,66,5,29
4333,114515,G29051001142003,2.95101E+11,67,5,29
4334,114516,G29051001142004,2.95101E+11,44,2,29
4335,114517,G29051001142005,2.95101E+11,60,4,29
4336,114518,G29051001143001,2.95101E+11,57,4,29
4337,114519,G29051001143002,2.95101E+11,49,3,29
4338,114520,G29051001143003,2.95101E+11,55,4,29
4339,114521,G29051001143004,2.95101E+11,54,3,29
4340,114522,G29051001143005,2.95101E+11,59,4,29
4341,114523,G29051001143006,2.95101E+11,48,3,29
4342,114524,G29051001151001,2.95101E+11,88,8,29
4343,114525,G29051001151002,2.95101E+11,84,8,29
4344,114526,G29051001151003,2.95101E+11,81,7,29
4345,114527,G29051001151004,2.95101E+11,76,7,29
4346,114528,G29051001151005,2.95101E+11,81,7,29
4347,114529,G29051001152001,2.95101E+11,97,10,29
4348,114530,G29051001152002,2.95101E+11,83,8,29
4349,114531,G29051001152003,2.95101E+11,92,9,29
4350,114532,G29051001153001,2.95101E+11,85,8,29
4351,114533,G29051001153002,2.95101E+11,92,9,29
4352,114534,G29051001153003,2.95101E+11,88,8,29
4353,114535,G29051001153004,2.95101E+11,89,9,29
4354,114536,G29051001153005,2.95101E+11,75,6,29
4355,114537,G29051001154001,2.95101E+11,85,8,29
4356,114538,G29051001154002,2.95101E+11,87,8,29
4357,114539,G29051001154003,2.95101E+11,88,8,29
4358,114540,G29051001155001,2.95101E+11,92,9,29
4359,114541,G29051001155002,2.95101E+11,98,10,29
4360,114542,G29051001155003,2.95101E+11,97,10,29
4361,114543,G29051001155004,2.95101E+11,92,9,29
4362,114544,G29051001155005,2.95101E+11,100,10,29
4363,114545,G29051001155006,2.95101E+11,97,10,29
4364,114546,G29051001155007,2.95101E+11,92,9,29
4365,114547,G29051001156001,2.95101E+11,93,9,29
4366,114548,G29051001156002,2.95101E+11,96,10,29
4367,114549,G29051001156003,2.95101E+11,99,10,29
4368,114550,G29051001156004,2.95101E+11,98,10,29
4369,114551,G29051001156005,2.95101E+11,96,10,29
4370,114552,G29051001156006,2.95101E+11,95,10,29
4371,114553,G29051001157001,2.95101E+11,97,10,29
